"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Krotiq Nestguard","tdm","Near Mint","English","","","2025-08-25 14:25:56.900000","148","False","False","0.35"
"1","1","Kruin Outlaw // Terror of Kruin Pass","isd","Near Mint","English","","","2025-08-06 14:22:43.397000","152","False","False","1.99"
"1","1","Kruphix, God of Horizons","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","152","False","False","3.99"
"4","4","Kruphix's Insight","c18","Near Mint","English","","","2025-08-06 14:22:43.397000","155","False","False","0.35"
"2","2","Kujar Seedsculptor","ddu","Near Mint","English","","","2025-08-06 14:22:43.397000","15","False","False","0.35"
"1","1","Kuldotha Flamefiend","2xm","Near Mint","English","","","2025-08-06 14:22:43.397000","134","False","False","0.35"
"1","1","Kuldotha Forgemaster","2xm","Near Mint","English","","","2025-08-06 14:22:43.397000","266","False","False","4.49"
"1","1","Kuldotha Rebirth","som","Near Mint","English","","","2025-08-06 14:22:43.397000","96","False","False","2.29"
"1","1","Kulrath Knight","shm","Near Mint","English","","","2025-08-06 14:22:43.397000","190","False","False","0.99"
"1","1","Kulrath Mystic","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","56","False","False",""
"1","1","Kulrath Zealot","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","148","False","False",""
"1","1","Kumano's Pupils","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","177","False","False","0.35"
"1","1","Kumena's Awakening","rix","Near Mint","English","","","2025-08-06 14:22:43.397000","42","False","False","0.99"
"1","1","Kurkesh, Onakke Ancient","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","153","False","False","0.49"
"1","1","Kusari-Gama","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","260","False","False","5.99"
"1","1","Kyren Negotiations","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","198","False","False","1.29"
"1","1","Kytheon's Tactics","ori","Near Mint","English","","","2025-08-06 14:22:43.397000","25","False","False","0.35"
"1","1","Lab Rats","sth","Near Mint","English","","","2025-08-06 14:22:43.397000","61","False","False","0.35"
"1","1","Laboratory Brute","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","67","False","False","0.35"
"1","1","Labyrinth Champion","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","115","False","False","0.35"
"3","3","Labyrinth Guardian","akh","Near Mint","English","","","2025-08-06 14:22:43.397000","60","False","False","0.35"
"1","1","Labyrinth Minotaur","hml","Near Mint","English","","","2025-08-06 14:22:43.397000","30b","False","False","0.35"
"1","1","Laccolith Grunt","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","87","False","False","0.35"
"1","1","Laccolith Rig","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","88","False","False","0.35"
"1","1","Laccolith Warrior","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","90","False","False","0.35"
"1","1","Laccolith Whelp","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","91","False","False","0.35"
"1","1","Lace with Moonglove","cn2","Near Mint","English","","","2025-08-06 14:22:43.397000","184","False","False","0.35"
"1","1","Lacerate Flesh","vow","Near Mint","English","","","2025-08-06 14:22:43.397000","166","False","False","0.35"
"2","2","Lagonna-Band Elder","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","21","False","False","0.35"
"1","1","Lagonna-Band Trailblazer","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","14","False","False","0.35"
"1","1","Lagrella, the Magpie","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","196","False","False","0.35"
"2","2","Lairwatch Giant","lrw","Near Mint","English","","","2025-08-06 14:22:43.397000","29","False","False","0.35"
"1","1","Lambholt Elder // Silverpelt Werewolf","dka","Near Mint","English","","","2025-08-06 14:22:43.397000","122","False","False","0.35"
"1","1","Lambholt Harrier","mid","Near Mint","English","","","2025-08-06 14:22:43.397000","145","False","False","0.35"
"1","1","Lambholt Pacifist // Lambholt Butcher","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","215","False","False","0.35"
"1","1","Lamplighter of Selhoff","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","72","False","False","0.35"
"1","1","Landslide","uds","Near Mint","English","","","2025-08-06 14:22:43.397000","92","False","False","0.35"
"1","1","Languish","cm2","Near Mint","English","","","2025-08-06 14:22:43.397000","67","False","False","0.59"
"1","1","Lantern Kami","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","32","False","False","0.35"
"2","2","Lantern Scout","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","37","False","False","0.49"
"1","1","Lantern Spirit","isd","Near Mint","English","","","2025-08-06 14:22:43.397000","62","False","False","0.35"
"1","1","Lash of the Whip","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","94","False","False","0.35"
"1","1","Lash of Thorns","eld","Near Mint","English","","","2025-08-06 14:22:43.397000","92","False","False","0.35"
"3","3","Lashknife","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","9","False","False","0.35"
"1","1","Lashweed Lurker","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","9","False","False","0.35"
"1","1","Last Breath","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","22","False","False","0.35"
"1","1","Last Caress","apc","Near Mint","English","","","2025-08-06 14:22:43.397000","41","False","False","0.35"
"1","1","Last Gasp","uma","Near Mint","English","","","2025-08-06 14:22:43.397000","103","False","False","0.35"
"1","1","Last Gasp","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","79","False","False","0.35"
"1","1","Last Laugh","tor","Near Mint","English","","","2025-08-06 14:22:43.397000","68","False","False","1.79"
"1","1","Last Stand","pca","Near Mint","English","","","2025-08-06 14:22:43.397000","100","False","False","0.69"
"1","1","Last Thoughts","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","40","False","False","0.35"
"1","1","Late to Dinner","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","19","False","False","0.35"
"1","1","Lathnu Hellion","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","121","False","False","0.49"
"1","1","Lat-Nam Adept","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","56","False","False","0.35"
"1","1","Lattice-Blade Mantis","one","Near Mint","English","","","2025-08-06 14:22:43.397000","173","False","False","0.35"
"1","1","Laughing Mad","fin","Near Mint","English","","","2025-08-25 14:25:56.900000","143","False","False","0.35"
"1","1","Launch Party","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","69","False","False","0.35"
"1","1","Lava Axe","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","150","False","False","0.35"
"1","1","Lava Dart","jud","Near Mint","English","","","2025-08-06 14:22:43.397000","94","False","False","0.79"
"2","2","Lava Hounds","8ed","Near Mint","English","","","2025-08-06 14:22:43.397000","198","False","False","0.49"
"2","2","Lava Zombie","pls","Near Mint","English","","","2025-08-06 14:22:43.397000","113","False","False","0.35"
"1","1","Lava-Field Overlord","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","60","False","False","0.35"
"2","2","Lavastep Raider","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","147","False","False","0.35"
"3","3","Lavinia of the Tenth","clu","Near Mint","English","","","2025-08-06 14:22:43.397000","199","False","False","0.49"
"1","1","Lawmage's Binding","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","190","False","False","0.35"
"1","1","Lay Bare the Heart","akh","Near Mint","English","","","2025-08-06 14:22:43.397000","96","False","False","0.35"
"4","4","Lay Claim","akh","Near Mint","English","","","2025-08-06 14:22:43.397000","61","False","False","0.35"
"2","2","Lay of the Land","cn2","Near Mint","English","","","2025-08-06 14:22:43.397000","185","False","False","0.35"
"2","2","Lazav, Dimir Mastermind","znc","Near Mint","English","","","2025-08-06 14:22:43.397000","92","False","False","0.99"
"1","1","Lazotep Plating","war","Near Mint","English","","","2025-08-06 14:22:43.397000","59","False","False","0.99"
"2","2","Lazotep Reaver","war","Near Mint","English","","","2025-08-06 14:22:43.397000","96","False","False","0.35"
"3","3","Lead by Example","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","205","False","False","0.35"
"1","1","Leaden Myr","som","Near Mint","English","","","2025-08-06 14:22:43.397000","170","False","False","1.29"
"3","3","Leaf Gilder","ddu","Near Mint","English","","","2025-08-06 14:22:43.397000","17","False","False","0.35"
"3","3","Leafcrown Dryad","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","161","False","False","0.35"
"2","2","Leafkin Druid","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","299","False","False","0.35"
"1","1","Leap","sth","Near Mint","English","","","2025-08-06 14:22:43.397000","35","False","False","1.29"
"2","2","Leapfrog","clu","Near Mint","English","","","2025-08-06 14:22:43.397000","89","False","False","0.35"
"1","1","Leaping Master","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","114","False","False","0.35"
"4","4","Learn from the Past","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","60","False","False","0.35"
"1","1","Leave // Chance","hou","Near Mint","English","","","2025-08-06 14:22:43.397000","153","False","False","0.49"
"1","1","Leave No Trace","rav","Near Mint","English","","","2025-08-06 14:22:43.397000","23","False","False","0.35"
"1","1","Leeching Sliver","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","102","False","False","0.99"
"1","1","Legion Conquistador","rix","Near Mint","English","","","2025-08-06 14:22:43.397000","11","False","False","0.35"
"1","1","Legion Vanguard","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","170","False","False","0.35"
"1","1","Legion's Initiative","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","242","False","False","1.29"
"1","1","Lena, Selfless Champion","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","21","False","False","0.69"
"1","1","Lens Flare","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","20","False","False","0.35"
"4","4","Lens of Clarity","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","223","False","False","0.35"
"1","1","Leonin Abunas","arc","Near Mint","English","","","2025-08-06 14:22:43.397000","1","False","False","2.29"
"1","1","Leonin Arbiter","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","16","False","False","0.59"
"1","1","Leonin Den-Guard","mrd","Near Mint","English","","","2025-08-06 14:22:43.397000","9","False","False","0.35"
"1","1","Leonin Iconoclast","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","16","False","False","0.35"
"1","1","Leonin Lightbringer","one","Near Mint","English","","","2025-08-06 14:22:43.397000","20","False","False","0.35"
"1","1","Leonin Relic-Warder","c17","Near Mint","English","","","2025-08-06 14:22:43.397000","65","False","False","0.35"
"1","1","Leonin Skyhunter","mbs","Near Mint","English","","","2025-08-06 14:22:43.397000","11","False","False","0.35"
"2","2","Leonin Vanguard","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","499","False","False","1.49"
"1","1","Leonin Warleader","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","23","False","False","7.49"
"1","1","Leshrac's Rite","6ed","Near Mint","English","","","2025-08-06 14:22:43.397000","141","False","False","0.35"
"1","1","Lethal Exploit","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","107","False","False","0.35"
"1","1","Lethal Sting","hou","Near Mint","English","","","2025-08-06 14:22:43.397000","67","False","False","0.35"
"1","1","Lethal Vapors","scg","Near Mint","English","","","2025-08-06 14:22:43.397000","68","False","False","5.49"
"2","2","Letter of Acceptance","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","397","False","False","0.35"
"1","1","Leveler","mrd","Near Mint","English","","","2025-08-06 14:22:43.397000","195","False","False","1.79"
"1","1","Levitating Statue","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","236","False","False","0.35"
"1","1","Ley Line","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","256","False","False","0.35"
"1","1","Leyline Invocation","stx","Near Mint","English","","","2025-08-06 14:22:43.397000","136","False","False","0.35"
"1","1","Leyline of Anticipation","m20","Near Mint","English","","","2025-08-06 14:22:43.397000","64","False","False","3.49"
"2","2","Leyline Phantom","ddm","Near Mint","English","","","2025-08-06 14:22:43.397000","16","False","False","0.35"
"2","2","Library Larcenist","m21","Near Mint","English","","","2025-08-06 14:22:43.397000","55","False","False","0.35"
"1","1","Lich's Caress","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","105","False","False","0.35"
"1","1","Licia, Sanguine Tribune","c17","Near Mint","English","foil","","2025-08-06 14:22:43.397000","40","False","False","3.49"
"1","1","Lie in Wait","tdm","Near Mint","English","","","2025-08-25 14:25:56.900000","203","False","False","0.35"
"1","1","Lieutenant Kirtar","dmr","Near Mint","English","","","2025-08-06 14:22:43.397000","12","False","False","0.49"
"1","1","Life Burst","ody","Near Mint","English","","","2025-08-06 14:22:43.397000","30","False","False","0.35"
"3","3","Life Goes On","m21","Near Mint","English","","","2025-08-06 14:22:43.397000","192","False","False","0.35"
"1","1","Life of the Party","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","48","False","False","4.49"
"1","1","Life of Toshiro Umezawa // Memory of Toshiro","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","108","False","False","0.35"
"1","1","Lifecraft Awakening","aer","Near Mint","English","","","2025-08-06 14:22:43.397000","112","False","False","0.35"
"1","1","Lifecrafter's Gift","cmr","Near Mint","English","","","2025-08-06 14:22:43.397000","240","False","False","0.35"
"1","1","Lifelink","m12","Near Mint","English","","","2025-08-06 14:22:43.397000","24","False","False","0.35"
"2","2","Lifespring Druid","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","177","False","False","0.35"
"1","1","Light 'Em Up","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","113","False","False","0.35"
"3","3","Light of Day","6ed","Near Mint","English","","","2025-08-06 14:22:43.397000","29","False","False","0.35"
"1","1","Light of Judgment","fin","Near Mint","English","","","2025-08-25 14:25:56.900000","144","False","False","0.35"
"1","1","Light of Sanction","rav","Near Mint","English","","","2025-08-06 14:22:43.397000","24","False","False","0.49"
"1","1","Light of the Legion","grn","Near Mint","English","","","2025-08-06 14:22:43.397000","19","False","False","0.49"
"1","1","Light the Way","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","24","False","False","0.35"
"3","3","Lightbringer","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","11","False","False","0.35"
